Comment,Designator,Footprint,LCSC Part #
"74LVC2G17GW,125","U490, U491","SOT-363","C80500"
"LPS22HBTR","U1002","HLGA-10L","C94049"
"SN74LVC1G06DCKR","U1003","SOT-353","C7828"
"BAT54S","VD490, VD491, VD492, VD493","SOT-23","C47546"
"32.768 kHz","Y101","SMD2012","C99009"
"20 MHz","Y102","SMD5032","C112566"
"STM32F407ZGT7","U105","LQFP144","C19156"
"MWSA0503S-100MT","L421","MWSA0503","C408412"
"nSMD050-24V","F410","SMD1206","C70076"
"4D03WGF1001T5E","R4","R0603-4","C425239"
"TLS115B0EJXUMA1","U411","PG-DSO-8","C3743696"
"VND10N06TR-E","Q6, Q7, Q8, Q9","DPAK","C2149912"
"620","R133","R0603","C23220"
"10000","R134","R0603","C25804"
"RTA03-4D000JTP","R498","R0603-4","C102642"
